,yx,xy
0,84.47303556129023,79.97414193594972
1,73.75024569127892,70.0758128819889
2,86.22143787881171,67.5653939138778
3,68.39940502141481,64.51748802414534
4,65.86537034137999,57.62621676001447
5,69.22368181024453,55.79430853215795
6,69.17056891253065,65.14771901661608
7,80.2362759087658,73.66500214108387
8,72.46605563663397,75.11734851440104
9,68.2829114320184,53.95068994796392
10,69.65605655705329,61.99237371295718
11,74.56971150616307,69.38897117723063
12,70.33767296889398,69.60009321663328
13,79.24125676267386,65.10360693740226
14,85.36366967595008,80.29259149913554
15,60.00645579482641,53.69338942382455
16,88.80198719869011,72.81189607074853
17,81.40420263200714,66.28281917490082
18,66.59369248549368,61.628672813055395
19,72.46510991618956,62.03897680662131
20,81.40178817562713,70.0522178423297
21,81.3340974723645,62.27082945638381
22,67.78953527933479,60.54868974745304
23,68.24329194040227,65.92894937395629
24,71.15502299777893,57.51016987115394
25,77.07776756799811,74.93276999407053
26,69.09969306794167,69.55372220942488
27,73.09179720802808,65.63738355276264
28,89.96612190551336,69.3327394620866
29,63.73392623143074,62.44320146912157
30,64.79437991622649,61.28583778556456
31,71.3978043256489,61.64621498218984
32,70.47876557094068,69.16011872729501
33,69.31722607860115,72.44305516097823
34,77.22960032595688,61.87977517449228
35,72.2102354991647,65.06020985215433
36,77.61391489877344,69.26614916089537
37,68.17953099378269,58.98072204109232
38,67.85670690596723,69.20301608813183
39,74.50651887920827,70.24639883143468
40,71.86063475602771,70.24418609175935
41,55.75673513807439,54.830614463653596
42,75.89682660973888,62.18039140106404
43,78.5706416480607,66.34851498948383
44,78.23034234278354,60.27738201402235
45,74.01753084165662,69.5829481055597
46,65.51234905442068,62.94286620098926
47,77.43403586838424,63.2015610779763
48,58.57417052604579,61.516532808604374
49,72.12042310418485,66.95822064955497
50,64.03320564790835,61.94771030123255
51,56.958212711485665,53.477161942828054
52,81.4397996699496,60.7771442075518
53,78.42975593215753,61.78839054892403
54,74.04167540130605,73.25766861532875
55,67.53716977350916,68.74532541781535
56,72.05501855159442,67.37715299254886
57,83.53444270749948,82.25794499375587
58,66.30907562022796,60.043719333545326
59,66.07126653926161,62.12142377070722
60,58.438907793573705,57.92310198691796
61,70.21910747264369,50.35236448559264
62,69.3630768189266,72.15056802398507
63,80.00382543315575,72.50863779174156
64,73.28247899027781,68.402584176218
65,92.49293474210455,84.79745929004146
66,68.36100736372184,60.169355606887656
67,65.64930190158752,55.89116962615863
68,63.73628970999932,60.28737335737463
69,62.80733269308288,62.20027904351264
70,74.27134245322475,69.4634871413477
71,63.82063636187851,48.86462466191757
72,80.14427045155179,71.27533542082699
73,77.67609350471918,57.17189022152885
74,65.29813812569176,61.22974840093462
75,72.5746280746671,67.27361197334935
76,80.11234907678094,72.75587688772853
77,59.14918396746152,67.82185481973657
78,87.04540392935833,70.2283703011426
79,76.19543437074734,75.00460714820116
80,72.25609068498234,63.21946746646704
81,66.44691495614826,66.52526476233835
82,69.69363899834077,74.59265102713262
83,68.93497357832452,62.436642624503904
84,63.23293171543639,67.27435637134906
85,76.18648250889055,76.7329915485181
86,56.77769463586972,58.33133029018977
87,64.7772316696902,53.727190805100264
88,68.75490638450724,68.12401725670699
89,72.48227515612605,60.00020936265859
90,63.09228927780798,60.333613650936364
91,76.66709601033438,81.606451737632
92,78.95723819964827,68.10348819083215
93,65.16491666494021,70.49307302180877
94,69.10785972520797,65.09888226819459
95,70.69861339938578,69.92125256361241
96,66.9343989163447,58.27412720646098
97,91.08478409111905,81.71170898978369
98,73.8682824304394,75.25677997835707
99,73.89122973459315,75.20815818908483
100,74.00077271229128,70.99977208094978
101,58.17852969955227,56.83194722394272
102,72.50307991385364,69.40920880972138
103,74.86212076739909,69.52299387666528
104,76.53246413689129,74.80015084245328
105,70.67990589531219,57.91214050778818
106,75.14654625843758,65.8878338429169
107,82.65361244178801,76.82126774865297
108,92.48509796527512,77.63939570625665
109,65.09424474608082,61.89080798840842
110,63.18970050957318,59.637193913297146
111,63.28048762247815,61.05519714057421
112,78.90752622231429,73.56417948784029
113,63.1719344253916,57.24690896146949
114,67.62452345211271,53.01504367926974
115,68.87509471073594,61.529080832371044
116,75.05699158546409,61.5785313735084
117,73.20449678801297,64.25177069045219
118,82.93056615516116,74.15374570654186
119,77.14549088498771,77.61229474903968
120,73.0213207532915,70.05272591845142
121,72.25280883829393,70.39414080832195
122,69.3381336489981,65.46142123101961
123,69.19166140272237,63.94926742838297
124,73.16431542749652,63.958185723521
125,62.48191478119958,60.030269949132474
126,70.62288949228511,56.90609975431741
127,74.09117637882892,72.47636744245595
128,76.92998846167471,74.59057617734322
129,73.50936775329684,52.30379570337123
130,81.04222158945028,67.4952515349837
131,86.83780490314024,71.39578074474544
132,76.25298433571442,65.45561699243173
133,70.11312778255771,75.03946244854767
134,63.53363669532871,59.46881156174527
135,65.44936041634269,65.11907084204528
136,68.38799554649557,73.77450782537512
137,75.32991953754802,64.12369654176644
138,78.19638427013106,79.49092612898154
139,69.99058983507953,60.27720209465742
140,73.01695607724304,60.87045345711704
141,84.20229360300156,73.92505456607026
142,77.36959108466493,57.08423608950353
143,73.0491631568013,65.16049377251474
144,73.52919089555628,66.87114389634323
145,70.71193070416851,59.20683128987418
146,73.98025619717582,67.73524233054836
147,74.7182335392407,71.18831718123616
148,76.38561412187809,71.01493356882234
149,76.4223195271876,60.15677838295923
150,52.79463175031762,57.33384421179533
151,77.53268933048567,64.16822009099522
152,76.87381290394929,68.54323703835185
153,63.22736278248527,55.45801834489366
154,61.317755501942486,61.90916655462791
155,72.55307987476064,64.2550255200763
156,61.850362023838656,56.51099024814607
157,79.9870012716778,62.93333615715115
158,76.18104117247962,66.05395998289836
159,71.98577812273615,64.97107919230655
160,76.62016541091597,71.59156116142097
161,76.80906977836099,72.40034647125051
162,67.4774127905998,52.34178426486714
163,61.68252505169511,54.02096071665927
164,73.03735739737546,73.4597943353403
165,69.81902641031668,59.060867430688255
166,59.67113414559428,59.36022045947588
167,66.10934541460374,57.263025559332384
168,83.81756909699578,70.72762467801984
169,69.81889937886834,60.84029663733198
170,87.58826467630736,72.36702998184505
171,70.89085041097381,59.172405527310566
