,yx,xy
0,62.62248971118984,59.10320043130218
1,71.75237122616852,69.07985533804364
2,63.300213990131304,49.779258307332086
3,67.20337134131992,65.00776713913716
4,71.27187987579104,66.92605383417579
5,61.54234570050433,58.3044805715524
6,67.00496535726887,69.59642846559731
7,70.8160899973742,64.98708848591562
8,71.95122144167932,66.30604177143336
9,72.10842603770685,67.48940964350082
10,69.09155280962347,59.257196523240125
11,88.88556840832467,75.05362360340268
12,79.98233447761346,66.09485107612055
13,72.84521601566638,65.57946462563271
14,72.51371463743276,62.18370849049643
15,74.86880158488641,73.26245712329204
16,79.25064343095715,76.61176987526771
17,85.95227519367825,75.10644342366732
18,59.35404997527827,56.80073610045882
19,70.54992220487597,69.9859233214101
20,76.49959713868589,69.53825470200833
21,72.05234912500397,68.67055453365657
22,62.554843809768876,58.619921456011134
23,80.5353865162474,69.33209830339695
24,79.83852180030401,72.48449488664458
25,75.22585877487532,66.00835196485265
26,77.99373042364387,67.32061157714136
27,71.65481459187897,68.05500188583649
28,72.09974028649205,66.51508897420582
29,68.48167127978155,60.7383833649573
30,72.94777244313717,70.36287478389943
31,66.5818273901463,69.9661803182179
32,82.80779794451126,74.02255700293789
33,64.79134100183991,62.68542783292588
34,63.89992062124,66.89765456360537
35,73.5691855554291,72.44827024051992
36,66.68342987261347,64.51975226422763
37,73.22268130972977,66.59749086701885
38,79.37796269152565,70.77805499965535
39,72.63171570346597,66.68140695816152
40,81.21613329682914,79.49385493633967
41,80.71387215880776,67.09741603310951
42,73.13934756961176,66.55203932929133
43,86.58139413593332,84.38957639706302
44,77.67790827736528,75.11698773188265
45,63.71419562653974,56.028884049639046
46,67.57273300965385,63.29217601908529
47,71.66738275544003,67.09712769358823
48,79.12775662368782,75.0349730758614
49,63.65458785206034,58.18906201763736
50,62.862707195489754,60.627296265478414
51,70.1052535645961,62.72783574430162
52,72.97312440273623,67.88488817532621
53,72.51336674160426,62.902063345722205
54,72.76099417786818,68.13387148127424
55,76.0108004594459,68.23970976058813
56,59.402124530717245,54.4623792682177
57,60.775577477573194,63.009209869216726
58,68.26137077036805,67.35478529633362
59,65.32850457115124,67.70474402346417
60,60.10955200756706,52.76366795746491
61,84.45799288704666,71.26842760512265
62,68.52781452820481,60.67922186046919
63,69.71803367997727,63.92342984696569
64,60.90916929398679,56.09570056627649
65,81.52004657950907,68.88335909336001
66,77.82650382907012,74.91036897111259
67,77.89997371490698,72.96053653045148
68,62.985676797386446,57.69069264793699
69,74.22061721683134,68.18607804014269
70,66.48733110610102,62.96878691092579
71,66.50895886637853,58.75840004804292
72,79.70788879157935,64.91337940694565
73,85.98556177258173,74.32625885558382
74,70.86632141606339,70.62897604375111
75,76.82551739448651,65.16499181514739
76,74.89151964480074,67.70904936712098
77,70.30913150174813,63.92611012920195
78,90.37046881457397,79.44705997985696
79,59.618206156195576,58.36745061663368
80,78.13111223179308,67.35171891993873
81,76.04805418346768,62.7606646225759
82,65.15442152088073,57.534019423033854
83,69.27740037829494,59.37708788657261
84,68.12945475625341,58.947746685321334
85,80.60682288363273,68.39951619882098
86,79.8513786730456,70.81119684684954
87,67.00683290363209,68.1215074175422
88,79.02496364142547,70.83954059482554
89,67.78548485912238,61.67730558291369
90,63.97798261979628,66.2795972124358
91,71.59366871446254,68.43688300707844
92,67.94164118454408,61.72699957809876
93,68.87897155476585,56.594206849679786
94,73.41994909091956,64.56443265678071
95,65.27736685087878,67.8822914884795
96,75.74260426528876,69.04155249924389
97,65.76109273649658,64.5600884669839
98,71.48755191987732,76.96690332871955
99,73.54454774571859,59.46843284323513
100,75.75615149921065,71.53877221841995
101,74.29574703378519,64.03115221701779
102,74.26149903375904,67.80695175321476
103,75.91207402454151,68.56692499066148
104,69.7200178252239,63.89299430568324
105,71.38547755807724,61.836665947730914
106,62.1243326377019,68.55191372054907
107,66.64380985124832,69.53147568594945
108,55.73401773486252,60.22821965255315
109,65.43010706603317,54.928087007719284
110,71.10317265608968,61.73402244887912
111,79.11704818733094,68.16110378464643
112,80.8276551324524,72.1756112457561
113,92.51815839433479,74.08104397487601
114,61.088409228936186,61.10197932887084
115,73.22558000927567,64.29553150522906
116,69.72597593428762,69.1647834014269
117,64.74221134911771,62.42268560472172
118,82.00383762170296,70.42272177330499
119,77.48161722771283,67.47815854315833
120,67.05472692339673,57.69660918963172
121,72.30526145324025,75.37354506098966
122,82.97356676951685,71.6156536083543
123,77.90363635508392,71.67819031595451
124,85.04966884021937,72.62534044077385
125,81.52552550125449,69.13152572250488
126,67.17110014504442,65.5642766647302
127,77.79475602925756,70.24121175476705
128,70.621022103599,70.56177691436511
129,63.239302507394555,55.16237548987364
130,81.31808044575827,71.00312673244254
131,61.38512037603443,56.33655872054318
132,67.97794091626763,65.44683435068919
133,79.82977990276106,59.954814554101624
134,78.5133240463446,64.11086723961388
135,90.20286758167126,77.7424166989325
136,73.45195013106273,69.46689829142977
137,70.29687875660107,63.31159487337631
138,55.900286425640004,54.36207550096747
139,79.08819066705492,65.46632395424386
140,72.6599433905043,70.34341249775905
141,84.08994533606602,70.70414876089353
142,75.49977584309863,71.7085660589592
143,74.5333648371198,72.10839495444304
144,83.1160701132033,76.57510968613991
145,66.67091338706038,60.77631157587051
146,67.02631051973525,65.8614364027076
147,79.73293109194925,63.49935124294364
148,72.8619738533659,64.83036283492456
149,60.52689847466753,48.13670258401616
150,77.59510219198408,78.8400008876805
151,75.12123523404415,71.28958952410211
152,74.39560663090914,72.95309078962174
153,85.44900968021709,77.56382865766143
154,76.00814321888983,58.787925415513854
155,62.486534358811596,57.403484580953084
156,65.20334492111735,61.873849175900624
157,62.935761972630985,59.82225510157683
158,67.38635186235884,62.53218742112504
159,70.51377271178352,60.2297945543308
160,69.18279199787997,64.65692352215146
161,67.27489638120727,61.17981907480824
162,81.44247429509592,76.71060576171143
163,70.8778189029422,70.50567999060922
164,68.72362179021266,62.9239667742411
165,81.89441578011682,73.29528811659455
166,75.17065076760143,62.25474724119721
167,74.68433477925366,64.03101523529918
168,69.18295367106711,62.09959240595588
169,63.32364660366013,60.17080693872891
170,66.95458747163947,61.89491514232772
171,78.48655603160826,66.54872514046411
172,78.74917181392165,75.6215289882699
173,85.72784567899927,78.80764801456931
174,82.43297775197743,77.85634541075751
175,87.68187149513457,80.30274532453723
176,78.11591610832467,67.95083730828217
177,81.86131157162723,71.95377739750306
178,71.27789746339576,66.82741233078465
179,69.42012248235496,64.4745353676351
180,60.21640110825238,62.93432340848751
181,64.70773354546922,57.05124771087925
182,64.05237054015942,59.19527946863613
183,59.98238818103028,54.695541322214886
184,72.75578126635081,76.71824382754978
185,73.59939311129492,73.45820178090045
186,72.32207230994297,67.83673557117422
187,66.55666638643413,58.91792316002731
188,68.55850378237525,60.72336514980986
189,78.83229761552562,65.36430707268735
190,62.351695866704524,52.689713651764656
191,72.62766408452946,72.3006591645165
192,68.68294593920294,66.77802503450627
193,78.33977634350441,72.42561599532742
194,67.4739017670662,64.31406425668997
195,79.29510368822216,65.03320295425554
196,71.11280972999296,65.92615037106361
197,78.53134355063756,64.48247751823627
198,72.91945468650003,66.4950277948485
199,77.06798673761152,71.6525679654357
200,82.3518658471849,72.7804939213651
201,74.77979527361542,76.77117933211261
202,70.58040757903639,69.10250230026485
203,60.61710197292712,54.40536886749102
204,65.96966879385461,62.17288656307929
205,81.72087838561208,78.92959748168856
206,73.40744256228662,66.98364037209417
207,74.62016051128509,70.45807819556525
208,78.41220818243255,70.88080731144971
209,58.68528253628766,59.70343297853441
210,77.9479079257759,72.30636039463539
211,80.78659110697077,72.8643075173603
212,69.24522910006426,59.302310576113975
213,58.825207687834734,52.57788424229914
214,69.91535938974786,69.61949494840673
215,73.75648375589415,67.25631834408156
216,71.0838923328789,59.714518495637876
217,64.85344674363488,60.39598953821906
218,74.69836536714627,67.92789046515497
219,71.50418989672293,60.97600078900588
220,76.86118028625104,69.98232554164943
221,78.60120844703432,69.9689950956141
222,70.05365444543051,73.44296050555837
223,71.70278003491542,63.190389819742734
224,83.88619978983967,72.41671453784613
225,77.53353205574412,66.71701290840217
226,69.4928012292528,65.44741605455256
227,77.20609012709174,75.10722600005417
228,58.10650579352198,61.39295987681581
229,65.81353861635279,70.30117289640559
230,67.32990084964497,64.63647109184733
231,69.7266640092105,65.4885344261104
232,75.22389439475947,65.28274310766768
233,77.08065029698783,71.99530977210294
234,73.56529756495301,69.64576245906194
235,73.04953985206271,66.45142070052543
236,65.75216203449669,66.6976325541039
237,79.95979122389818,78.53770662583655
238,69.69292725753678,72.53306716237707
239,73.84419270815522,68.76699723742149
240,62.06622204233201,51.94502832556235
241,64.59973221998396,67.65601229463337
242,63.02285356589628,60.551146597942854
243,61.00906363036699,61.547948435471476
244,75.5009337138196,64.84405796204247
245,70.24318983309196,69.38764199279935
246,69.03419421735008,74.64811183176295
247,64.89826056725747,59.11672455325909
248,70.27763579033525,69.1950126580352
249,72.33730975250715,63.45689980983699
250,81.21540104766655,72.32783450550062
251,70.92152239035968,67.18032372078999
252,70.6270650433868,65.47143682994452
253,72.92339370788528,72.80453270162286
254,67.95885395146067,63.28873210623893
255,68.32837112153774,67.67658685373337
256,65.68468828910153,60.42312477995982
257,73.83985213288216,74.71705655683448
258,72.23544199215523,70.60941426494456
259,71.11216158778157,62.056755823616804
260,73.77263004394372,56.446828465993484
261,70.58746613201396,68.67955475266737
262,72.80405302242089,69.35670046407098
263,70.48685854422911,63.11251472325806
264,71.17901570710585,70.57704785808383
265,66.85954935178665,57.916169123032304
266,65.9204222626858,62.89869574160226
267,86.82300143842266,72.79712634814136
268,81.50349111121977,73.03403542436811
269,74.414991448647,74.7848382177367
270,62.817827998073085,53.499170104911755
271,80.30666852386665,78.2889702266589
272,73.81031564862162,74.39995604133648
273,70.8529705586322,62.97628400887318
274,71.3900479570862,65.0025761513127
275,57.48962433782305,53.93132118418338
276,71.91731484655091,72.08733561354877
277,73.19690745382387,63.32866400774621
278,68.76297584061223,58.60123380093489
279,73.7235237499198,66.88597833918442
280,69.27015405196343,68.85313470711058
281,72.24621722171085,69.5590947955728
282,75.64589772213247,72.80180557634986
283,71.34205198950634,67.77773885255426
284,69.7448106901965,60.0401671606108
285,75.7417579156705,68.79216071809863
286,80.43161086611103,77.91489468966034
287,65.90404956434969,58.948984374046425
288,82.77865489255291,75.20092269470086
289,67.40969174520015,63.179780308554506
290,69.19864691175052,57.475738539049324
291,68.29335242388453,67.5012834969924
292,69.03459525488066,67.89531683805048
293,70.83645857456487,62.28664604074031
294,62.623115572446956,55.88530163894467
295,75.53359485958308,67.07625796702226
296,70.0066627576292,66.06176497243055
297,80.6719211350018,77.10445702768136
298,79.99018462996109,69.87012621082309
299,53.42716579448458,55.54698648252986
300,81.66409657312731,73.37546867766144
301,86.29010183094337,69.93750705358066
302,75.59474524184135,59.967443494947446
303,77.87534728524699,67.12265395582816
304,74.06576414845212,66.31945888232585
305,74.36185262599474,68.39202245270738
306,75.53392144513481,76.18703814569169
307,59.36950393613976,58.87963009640572
308,73.92919734442653,67.65541867935514
309,62.244474524037166,56.191755927177276
310,70.71338635659168,63.82824740584846
311,59.894672018670434,60.18502010834267
312,68.99013470732787,62.22462374563981
313,69.69697351280834,68.39827814585202
314,72.89187203275357,73.4275028529405
315,75.4459840631343,69.20469747413833
316,67.15790223158334,53.097485565738694
317,84.57831868185869,65.15714186437697
318,69.60382180516382,62.546321506708786
319,70.91119546389551,60.27247103897019
320,75.78960893137946,70.2647644825821
321,71.89274357773087,63.28780858192063
322,61.86333373136681,66.02547973695646
323,66.36043178298286,54.268989571173094
324,59.266385835296674,58.49234356800442
325,70.59603403781823,67.4210959820344
326,75.4208330605815,69.6257329676649
327,75.28091377737327,67.6033395104255
328,82.9000262184974,71.89385722620413
329,75.34592701402784,68.02500973414172
330,64.36831962958766,68.13749174634054
331,70.7792673164757,66.33419272941167
332,71.10354737355469,54.6900049506178
333,76.65013947100681,72.77822003585902
334,90.68974518246785,78.91717091306474
335,68.76499896691689,69.72771369000151
336,69.16979157617092,64.158327807783
337,70.54263952603583,76.87624730748239
338,76.95161277441376,71.05394669770774
339,81.84595236160118,70.2452666391636
340,77.30305055973896,82.12954236608284
341,81.62385802621455,69.02535039581407
342,64.19054975176196,60.886960125447416
343,71.57169601138784,62.329726275873504
344,80.08883890929069,67.19798527701582
345,62.47165324776852,52.60323259584974
346,76.60928492265514,74.21199002469365
347,73.72226750075781,64.94552796891695
348,72.81295060204855,68.4319307338063
349,69.40376796854402,53.631753606749285
350,70.0387943946721,65.2125831734811
351,82.0771027555121,71.99619832041483
352,77.30982084153963,71.55539728824444
353,73.80037832455415,66.67450364412082
354,64.0367463566933,62.80060334230957
355,79.05487905514379,71.64349271757297
356,71.69341074860499,68.69516459517067
357,70.65027973172812,62.330089134748725
358,62.007754007435594,61.66978443372165
359,80.77920267395255,66.1513694059127
360,84.82389977164023,78.73033872707948
361,60.921838659136945,66.32953470395933
362,73.73469154299804,64.44844235815374
363,80.15271149471249,67.70709837030728
364,68.4991624131736,67.27040312740657
365,77.4540703188484,68.7396082969513
366,59.048001967918324,50.85355458782692
367,68.52796147239808,74.36811377296256
368,63.69946467629704,55.72163725146289
369,75.1344558591801,72.89153757726459
370,60.111633232242085,63.06194864985362
371,72.8244019562853,68.49262728094789
372,59.483924458600754,62.92272224107916
373,59.531171448821745,61.46794396409804
374,75.95256177574834,66.5496467588808
375,69.79837696088559,60.56303125305704
376,61.72663005023705,55.48662777768803
377,81.35099510847884,78.20176804987135
378,77.72082679709646,65.81342985176501
379,81.22643593900237,75.14648598376792
380,75.9370312581019,73.05797215185417
381,74.63417681373922,66.51507272558034
382,69.62299906400145,60.64221622401456
383,49.298560396888604,47.52194470721486
384,78.97651159931193,76.89191831240147
385,65.97510629561232,55.941388047813525
386,72.77935498503544,66.91320407659566
387,72.0889943657806,55.733640359605694
388,66.9719800592967,66.66394315105683
389,68.70650663776942,59.1998757669402
390,69.48163058040188,64.84125536497534
391,63.918880481907635,59.75863254996958
392,74.58436287968222,65.93126646112796
393,70.09566377214486,62.40457863281931
394,69.29382818334417,58.094168702278225
395,72.00102596315503,61.39632435047672
396,64.18997912181824,57.43404656564704
397,63.511573373888915,63.19205056284678
398,71.57289196666848,70.44060964984489
399,67.49328189536512,66.12430116872416
400,75.12843897830683,65.1133006258864
401,71.01933798405476,69.90422912402592
402,79.10737527120084,76.79393691702786
403,68.12894156771581,60.89940034524717
404,68.08320148764966,54.830333848390254
405,72.61411910339902,60.793707614258324
406,63.63000052387828,68.70745356786055
407,56.35549564324513,54.62677690376593
408,79.40214480688704,70.08995069557608
409,69.39712236777945,65.22837139492576
410,70.59797013159555,63.46339655308816
411,73.08744830166494,63.92436088636324
412,80.10807781624132,67.72759139279343
413,60.555430722023374,53.49481382925473
414,65.65046181535254,56.644813841720705
415,80.66641664011969,75.0183997865646
416,69.05891450618378,63.1247928839459
417,70.30420726512699,65.65771043171439
418,68.55911418438085,64.05630270569006
419,78.86283064336078,78.65761728737645
420,71.51939839850031,66.46451679254886
421,74.4977552153559,65.46309955175761
422,74.97096883868541,69.74503867256148
423,74.02653944437222,64.72594727321713
424,78.01956622183191,61.173272109337084
425,71.5383880000723,56.4124779466115
426,68.88375745000619,63.58534480742726
427,86.7045869104269,66.32881886660466
428,71.97853578315195,68.8077285145078
429,84.71028274853025,81.22916493912233
430,81.98966012106672,75.03307019251484
431,78.23105470206569,73.12715156587228
432,70.47232878942762,59.343415215429694
433,75.76492817821342,67.97710253926876
434,72.23449112320695,66.97901242703459
435,78.83723534578289,70.45401591221405
436,76.25853241117603,71.18077708693063
437,66.4004927482746,54.427081928876134
438,70.38921733705419,56.11022747763008
439,71.45892654132311,66.3504745595403
440,72.661266023123,55.7570123356701
441,81.7840956376335,74.89567521874682
442,67.73247263500319,60.20933676552467
443,63.01665320995267,62.43307243045056
444,78.26862046146445,68.74724947122482
445,70.70987267845275,65.18446216434496
446,79.85597877508668,74.38494794877893
447,68.53528336759831,61.11685223584973
448,77.57970973675533,63.82544633505844
449,67.51260092982157,66.15380275445668
450,71.18366711629884,56.556776069795134
451,77.48670697709856,77.31579461891634
452,79.50157247231616,71.62557727405692
453,78.74198586973716,62.753833064918105
454,88.09365899093372,78.84010107696571
455,76.73924161282257,73.52569296852532
456,79.48609495058574,68.66842974182426
457,78.14172517138107,71.45059269984631
458,72.21468251394089,68.52882851971202
459,74.98191780340937,64.68657421840442
460,79.24616703962779,68.55143870134383
461,62.22527339560318,58.386279531970104
462,79.87850899853572,66.82326974470868
463,82.86539759078151,71.19449573980322
464,81.86766574744766,66.62232325884266
465,89.56523600718342,82.03480648110067
466,64.14209592208117,63.378958496197114
467,61.78424415933364,60.376381680724876
468,61.964865521026,63.5808897156473
469,67.8894548019423,64.5159241809111
470,73.61069146152474,68.03309493386661
471,71.39394969130981,73.13619955277207
472,66.58396682115261,59.73723082914277
473,75.84332176861919,75.09377570963511
474,68.68838152332697,60.146405099605545
475,67.97913591103132,61.9373177966422
476,78.56431352398144,70.73565134192289
477,66.09597646417909,55.053607965252475
478,73.20237752195565,68.02892630280161
479,82.91707502237787,83.26911139568324
480,75.7626166011275,67.88486837199595
481,79.70224969792612,77.62145347335665
482,66.23114823812985,58.56097057948199
483,56.564883980702504,57.56736240138771
484,61.636715862027046,61.72811500801351
485,79.70077073204452,72.11130439575467
486,73.80690657958014,64.49905938623901
487,75.80061040904624,63.963812915719934
488,61.01343281535387,65.90724095980603
489,54.06837398334628,55.16175226884779
490,72.2936794058112,70.37077387461423
491,68.28382165268557,59.42364248196768
492,64.22077763466591,64.45026581704468
493,72.13559422673814,58.79880036244778
494,54.194557250171755,56.620058684039904
495,74.92024666899538,64.13544917219285
496,66.41980267716903,66.13165543830686
497,72.87181023080417,71.53128467086778
498,67.93441895061447,61.476741811107885
499,78.34343707216617,74.0385935966607
500,74.04256998712361,69.2783703776394
501,64.26659551157026,60.86400337188919
502,71.18909102443764,66.43514294194898
503,71.84154241158265,70.9924488993628
504,74.93682519426949,67.45054662908211
505,66.29162724381003,66.74711087540132
506,78.47462905455502,73.64596971771226
507,71.16571782201001,60.16656673140909
508,77.9150133795278,75.26596789594835
509,74.16761854312821,63.624171849549825
510,70.32363981628895,67.72175704001107
511,71.38781240816421,64.31645338685246
512,75.9227396778665,63.12059714401539
513,67.79794947392924,63.50453232194987
514,66.66671034261064,58.831276669258784
515,76.32148810557615,69.50439373227354
516,67.85394963918993,62.53250106777845
517,66.94135308132522,59.699232879455025
518,70.66902836771386,54.64369364845183
519,70.32461688945095,69.14359181041675
520,67.85520341893061,63.562424964059105
521,71.66825226491143,58.78683830141321
522,69.58491714871147,59.16546266963989
523,61.21558883415115,47.265883235112156
524,70.93831589285452,61.439128415249854
525,69.70512693126743,59.168040262939755
526,75.90750912307143,59.53056109201155
527,75.46964358128703,63.268020805727204
528,59.497097950517094,54.14423325207275
529,73.32056684427285,61.63996409031586
530,69.32450310964641,60.28996547201768
531,83.53437257081843,69.01429341819265
532,76.25294432433434,65.22696812843458
533,64.59952690088845,61.237426418325
534,68.9957175348187,58.7219345060762
535,60.66846695271397,58.17247476635427
536,63.74322700943091,57.17524023498227
537,65.75183419899359,59.95916392675409
538,67.00373372987838,66.96446200277079
539,62.58143025006769,58.734737303718155
540,79.41069407932885,74.34804973284243
541,76.19150388725718,64.80061673864638
542,63.04733411677749,64.07877762997231
543,79.18317424822433,75.53785784955144
544,72.35128565585711,57.023826434538876
545,70.2895084498114,57.36652044628556
546,78.70292971774045,73.94285594904272
547,85.77218037734492,78.07679573675767
548,88.98337839112514,78.7018294130807
549,72.39592969576991,58.91538253718139
550,86.99222738144645,81.59254732266453
551,78.43099764850233,67.74686116868368
552,82.87049886454331,74.81313420966357
553,72.69942395651995,67.6073109756614
554,94.49328416419459,81.61852657250947
555,66.76868338034645,56.0574988153521
556,73.3797042152305,67.8035146686177
557,75.3967852152001,68.2684684802638
558,72.63067134253073,64.5546459684785
559,72.62837068233263,56.931788229764734
560,80.83322738412686,64.15328221412636
561,71.12137991229973,61.501880175145445
562,69.87585329625682,56.13990619892086
563,59.56573254314222,54.17743419964293
564,73.60265333239545,69.76729787282056
565,68.29635157063049,59.17869103132788
566,71.05265360009066,71.72097447292906
567,76.04450860692899,67.89865056448932
568,77.43499851936971,71.72220520779102
569,70.85367112001795,61.00412451232714
570,64.52740172193575,66.69362508893812
571,70.88416734523477,69.4368827381702
572,75.25101083230068,64.16887000054108
573,73.45647772371363,70.1030158686128
574,78.54949548967508,67.39778138231499
575,69.24547564220083,67.118726394821
576,63.88058830997304,61.602858072225295
577,74.18261964783278,65.79635374514207
578,78.09139515717075,80.57376779768356
579,80.6538576275588,73.5183430413842
580,65.16831986645852,60.340972872237394
581,79.20556656960827,69.42959087044852
582,88.12936139388214,75.36896182902555
583,64.29160181635353,60.090790498032156
584,78.67628813175162,64.95061396730623
585,72.2620310127078,72.81231167222626
586,68.8800989970493,61.11695289991331
587,58.53361711191806,59.0660195413583
588,72.89071534469652,67.41039802561252
589,58.72686725937494,57.59830265552091
590,86.76819852224565,77.99495142521101
591,83.36848175634904,87.3986033596785
592,71.71273583842921,65.08376187556067
593,72.88326717467432,63.91611603329432
594,75.74919792626811,75.87575490549624
595,80.49408022850224,77.5525217249153
596,74.56732144920795,75.64908555622908
597,68.43212448212013,59.82310135305814
598,66.46863528063764,59.35805650542663
599,67.88008133925274,61.978623283860294
600,75.64904439109718,58.08810471242042
601,71.0914964414687,68.63322117456929
602,49.28085171628153,50.297599840299625
603,75.62591163599751,59.82174234468181
604,60.65397873316815,58.318006553432056
605,73.35722149217841,74.99033574305278
606,65.30019599984222,59.88756952127984
607,61.23630763340519,52.943927440169276
608,69.30458087428784,63.78312130475076
609,74.89716987785982,67.44951244093481
610,71.8878930406324,67.45690247213592
611,76.259695130936,77.82397007425982
612,80.50143220211278,76.86206861033457
613,78.41202662994927,72.60932828718775
614,76.20836827004099,77.33269010065479
615,76.3894193399499,71.27872958387452
616,73.16461083983532,66.02774715646385
617,71.56372060130978,70.97710172795645
618,63.107291964304515,63.108363780442396
619,67.22517118531283,61.37840737310559
620,79.8744821135783,75.53331915614154
621,69.52162073972455,67.74578148206342
622,80.30673379215938,67.84116963307977
623,67.92289629436893,61.31544654915122
624,89.68145215051898,74.57230802510301
625,72.15176319029555,65.53163177119114
626,65.08150814435258,65.66766243255287
627,79.12812928299468,81.36193182965559
628,83.66706454205509,83.30161601010582
629,77.27325354186677,65.68182198917323
630,62.163051282296315,71.29774478776176
631,77.97951816683218,73.72596019918218
632,65.48747341290488,57.34891717416686
633,73.89877306125204,69.39562839428399
634,79.46289768261677,65.83107457968181
635,78.54075684533521,70.0784902724726
636,72.89348947532709,72.61578570124627
637,59.09164954984087,55.8711850407483
638,55.80238914657018,52.11058733534139
639,81.17227350335554,72.46137040264335
640,66.08300712058309,60.78348031786525
641,71.82090393891748,66.78917599005479
642,81.89088000908602,73.771279564719
